account_id,obs_month,util_current,util_lag1,util_change_1m,util_lag2,util_accel_1m,util_spike_flag,payment_amount,min_payment_due,missed_pmt_flag,risky_draw_pmt_flag
1001216,2024-07-31,0.4894863349,0.418143173,0.0713431619,0.3523734057,0.0055733947,0,,,0,0
1001217,2024-12-31,0.4572589952,,,,,0,,,0,0
1001217,2025-01-31,0.4930060536,0.4572589952,0.0357470584,,,0,,,0,0
1001217,2025-02-28,0.5018735251,0.4930060536,0.0088674715,0.4572589952,-0.026879587,0,,,0,0
1001217,2025-03-31,0.4831071009,0.5018735251,-0.018766424,0.4930060536,-0.027633896,0,,,0,0
1001217,2025-04-30,0.4946584707,0.4831071009,0.0115513698,0.5018735251,0.0303177939,0,,,0,0
1001217,2025-05-31,0.5831432827,0.4946584707,0.088484812,0.4831071009,0.0769334422,0,,,0,0
1001217,2025-06-30,0.6776894191,0.5831432827,0.0945461364,0.4946584707,0.0060613244,0,,,0,0
1001218,2022-06-30,0.6477038675,,,,,0,,,0,0
1001218,2022-07-30,0.6423802086,0.6477038675,-0.005323659,,,0,,,0,0
1001218,2022-08-30,0.749423847,0.6423802086,0.1070436384,0.6477038675,0.1123672973,1,,,0,0
1001218,2022-09-30,0.692174244,0.749423847,-0.057249603,0.6423802086,-0.164293241,0,,,0,0
1001218,2022-10-30,0.6935561691,0.692174244,0.001381925,0.749423847,0.058631528,0,,,0,0
1001218,2022-11-30,0.6664345652,0.6935561691,-0.027121604,0.692174244,-0.028503529,0,,,0,0
1001218,2022-12-30,0.7041090198,0.6664345652,0.0376744546,0.6935561691,0.0647960585,0,,,0,0
1001218,2023-01-30,0.7612662346,0.7041090198,0.0571572147,0.6664345652,0.0194827601,0,,,0,0
1001218,2023-02-28,0.8356064242,0.7612662346,0.0743401896,0.7041090198,0.0171829748,0,,,0,0
1001218,2023-03-30,0.8219994813,0.8356064242,-0.013606943,0.7612662346,-0.087947132,0,,,0,0
1001219,2022-03-31,0.1834607799,,,,,0,,,0,0
1001219,2022-04-30,0.2712815965,0.1834607799,0.0878208167,,,0,,,0,0
1001219,2022-05-31,0.251448208,0.2712815965,-0.019833389,0.1834607799,-0.107654205,0,,,0,0
1001219,2022-06-30,0.2465437167,0.251448208,-0.004904491,0.2712815965,0.0149288972,0,,,0,0
1001219,2022-07-31,0.2538262644,0.2465437167,0.0072825477,0.251448208,0.012187039,0,,,0,0
1001219,2022-08-31,0.2745002692,0.2538262644,0.0206740048,0.2465437167,0.0133914572,0,,,0,0
1001219,2022-09-30,0.2441166203,0.2745002692,-0.030383649,0.2538262644,-0.051057654,0,,,0,0
1001219,2022-10-31,0.2814489923,0.2441166203,0.037332372,0.2745002692,0.0677160209,0,,,0,0
1001219,2022-11-30,0.3684528142,0.2814489923,0.0870038219,0.2441166203,0.0496714499,0,,,0,0
1001219,2022-12-31,0.4570077411,0.3684528142,0.0885549269,0.2814489923,0.001551105,0,,,0,0
1001220,2022-07-31,0.2890276772,,,,,0,,,0,0
1001220,2022-08-31,0.3063934708,0.2890276772,0.0173657936,,,0,,,0,0
1001220,2022-09-30,0.2878466905,0.3063934708,-0.01854678,0.2890276772,-0.035912574,0,,,0,0
1001220,2022-10-31,0.2627027401,0.2878466905,-0.02514395,0.3063934708,-0.00659717,0,,,0,0
1001220,2022-11-30,0.2744572756,0.2627027401,0.0117545355,0.2878466905,0.0368984858,0,,,0,0
1001220,2022-12-31,0.3495457143,0.2744572756,0.0750884388,0.2627027401,0.0633339033,0,,,0,0
1001220,2023-01-31,0.3636531095,0.3495457143,0.0141073952,0.2744572756,-0.060981044,0,,,0,0
1001220,2023-02-28,0.4378821956,0.3636531095,0.0742290861,0.3495457143,0.0601216909,0,,,0,0
1001221,2023-10-31,0.3738968715,,,,,0,,,0,0
1001221,2023-11-30,0.3760436139,0.3738968715,0.0021467424,,,0,,,0,0
1001221,2023-12-31,0.3740504952,0.3760436139,-0.001993119,0.3738968715,-0.004139861,0,,,0,0
1001221,2024-01-31,0.3483827824,0.3740504952,-0.025667713,0.3760436139,-0.023674594,0,,,0,0
1001221,2024-02-29,0.3696495123,0.3483827824,0.0212667299,0.3740504952,0.0469344427,0,,,0,0
1001221,2024-03-31,0.3435428783,0.3696495123,-0.026106634,0.3483827824,-0.047373364,0,,,0,0
1001221,2024-04-30,0.3936863815,0.3435428783,0.0501435032,0.3696495123,0.0762501373,0,,,0,0
1001221,2024-05-31,0.3886825209,0.3936863815,-0.005003861,0.3435428783,-0.055147364,0,,,0,0
1001221,2024-06-30,0.39027749,0.3886825209,0.0015949691,0.3936863815,0.0065988296,0,,,0,0
1001221,2024-07-31,0.3548089556,0.39027749,-0.035468534,0.3886825209,-0.037063503,0,,,0,0
1001221,2024-08-31,0.5002031602,0.3548089556,0.1453942046,0.39027749,0.1808627389,1,,,0,0
1001221,2024-09-30,0.5174362262,0.5002031602,0.017233066,0.3548089556,-0.128161139,0,,,0,0
1001222,2023-10-31,0.5721397794,,,,,0,,,0,0
1001222,2023-11-30,0.5400149198,0.5721397794,-0.03212486,,,0,,,0,0
1001222,2023-12-31,0.5927049391,0.5400149198,0.0526900193,0.5721397794,0.0848148789,0,,,0,0
1001222,2024-01-31,0.5198807219,0.5927049391,-0.072824217,0.5400149198,-0.125514236,0,,,0,0
1001222,2024-02-29,0.5801890756,0.5198807219,0.0603083536,0.5927049391,0.1331325708,0,,,0,0
1001222,2024-03-31,0.6185178556,0.5801890756,0.0383287801,0.5198807219,-0.021979574,0,,,0,0
1001222,2024-04-30,0.6984394818,0.6185178556,0.0799216262,0.5801890756,0.0415928461,0,,,0,0
1001223,2023-05-29,0.8654224008,,,,,0,,,0,0
1001223,2023-06-29,0.8607353957,0.8654224008,-0.004687005,,,0,,,0,0
1001223,2023-07-29,0.8501255908,0.8607353957,-0.010609805,0.8654224008,-0.0059228,0,,,0,0
1001223,2023-08-29,0.892915146,0.8501255908,0.0427895552,0.8607353957,0.0533993601,0,,,0,0
1001223,2023-09-29,0.8802748041,0.892915146,-0.012640342,0.8501255908,-0.055429897,0,,,0,0
1001223,2023-10-29,0.8989375441,0.8802748041,0.01866274,0.892915146,0.0313030819,0,,,0,0
1001223,2023-11-29,0.9676363838,0.8989375441,0.0686988397,0.8802748041,0.0500360997,0,,,0,0
1001223,2023-12-29,0.9735318813,0.9676363838,0.0058954975,0.8989375441,-0.062803342,0,,,0,0
1001223,2024-01-29,1.0279221274,0.9735318813,0.0543902461,0.9676363838,0.0484947486,0,,,0,0
1001224,2024-11-30,0.1774717097,,,,,0,,,0,0
1001224,2024-12-30,0.1397982749,0.1774717097,-0.037673435,,,0,,,0,0
1001224,2025-01-30,0.0726953997,0.1397982749,-0.067102875,0.1774717097,-0.02942944,0,,,0,0
1001224,2025-02-28,0.089986583,0.0726953997,0.0172911833,0.1397982749,0.0843940585,0,,,0,0
1001224,2025-03-30,0.1150617797,0.089986583,0.0250751967,0.0726953997,0.0077840134,0,,,0,0
1001224,2025-04-30,0.1990226601,0.1150617797,0.0839608804,0.089986583,0.0588856837,0,,,0,0
1001224,2025-05-30,0.15843282,0.1990226601,-0.04058984,0.1150617797,-0.12455072,0,,,0,0
1001224,2025-06-30,0.1513119715,0.15843282,-0.007120849,0.1990226601,0.0334689915,0,,,0,0
1001224,2025-07-30,0.1665138076,0.1513119715,0.0152018361,0.15843282,0.0223226846,0,,,0,0
1001224,2025-08-30,0.1811646501,0.1665138076,0.0146508425,0.1513119715,-0.000550994,0,,,0,0
1001224,2025-09-30,0.1830009866,0.1811646501,0.0018363365,0.1665138076,-0.012814506,0,,,0,0
1001224,2025-10-30,0.3699987417,0.1830009866,0.1869977551,0.1811646501,0.1851614186,1,,,0,0
1001225,2023-04-30,0.380995991,,,,,0,,,0,0
1001225,2023-05-31,0.3066932349,0.380995991,-0.074302756,,,0,,,0,0
1001225,2023-06-30,0.3615115605,0.3066932349,0.0548183255,0.380995991,0.1291210816,0,,,0,0
1001225,2023-07-31,0.3521681995,0.3615115605,-0.009343361,0.3066932349,-0.064161687,0,,,0,0
1001225,2023-08-31,0.4176242387,0.3521681995,0.0654560392,0.3615115605,0.0747994002,0,,,0,0
1001225,2023-09-30,0.400916354,0.4176242387,-0.016707885,0.3521681995,-0.082163924,0,,,0,0
1001225,2023-10-31,0.3877588678,0.400916354,-0.013157486,0.4176242387,0.0035503985,0,,,0,0
1001225,2023-11-30,0.4468557545,0.3877588678,0.0590968868,0.400916354,0.072254373,0,,,0,0
1001225,2023-12-31,0.4676972663,0.4468557545,0.0208415118,0.3877588678,-0.038255375,0,,,0,0
1001226,2025-01-30,0.4371576101,,,,,0,,,0,0
1001226,2025-02-28,0.3964363341,0.4371576101,-0.040721276,,,0,,,0,0
1001226,2025-03-30,0.457300509,0.3964363341,0.0608641748,0.4371576101,0.1015854508,0,,,0,0
1001226,2025-04-30,0.4540640959,0.457300509,-0.003236413,0.3964363341,-0.064100588,0,,,0,0
1001226,2025-05-30,0.4467696826,0.4540640959,-0.007294413,0.457300509,-0.004058,0,,,0,0
1001226,2025-06-30,0.4849770692,0.4467696826,0.0382073867,0.4540640959,0.0455018,0,,,0,0
1001226,2025-07-30,0.4867923723,0.4849770692,0.0018153031,0.4467696826,-0.036392084,0,,,0,0
1001226,2025-08-30,0.4963527443,0.4867923723,0.009560372,0.4849770692,0.007745069,0,,,0,0
1001226,2025-09-30,0.5550871969,0.4963527443,0.0587344525,0.4867923723,0.0491740805,0,,,0,0
1001226,2025-10-30,0.659621118,0.5550871969,0.1045339211,0.4963527443,0.0457994686,1,,,0,0
1001227,2022-05-28,0.5365373012,,,,,0,,,0,0
1001227,2022-06-28,0.5967249063,0.5365373012,0.0601876051,,,0,,,0,0
1001227,2022-07-28,0.6026967101,0.5967249063,0.0059718038,0.5365373012,-0.054215801,0,,,0,0
1001227,2022-08-28,0.5697356154,0.6026967101,-0.032961095,0.5967249063,-0.038932898,0,,,0,0
1001227,2022-09-28,0.6117598915,0.5697356154,0.042024276,0.6026967101,0.0749853707,0,,,0,0
1001227,2022-10-28,0.6793604192,0.6117598915,0.0676005278,0.5697356154,0.0255762517,0,,,0,0
1001227,2022-11-28,0.638245966,0.6793604192,-0.041114453,0.6117598915,-0.108714981,0,,,0,0
1001227,2022-12-28,0.6956551942,0.638245966,0.0574092282,0.6793604192,0.0985236815,0,,,0,0
1001227,2023-01-28,0.7791076043,0.6956551942,0.0834524101,0.638245966,0.0260431819,0,,,0,0
1001228,2023-05-31,0.3887787089,,,,,0,,,0,0
1001228,2023-06-30,0.4119155671,0.3887787089,0.0231368583,,,0,,,0,0
1001228,2023-07-31,0.4047293721,0.4119155671,-0.007186195,0.3887787089,-0.030323053,0,,,0,0
1001228,2023-08-31,0.4383029331,0.4047293721,0.0335735609,0.4119155671,0.0407597559,0,,,0,0
1001228,2023-09-30,0.3567891654,0.4383029331,-0.081513768,0.4047293721,-0.115087329,0,,,0,0
1001228,2023-10-31,0.4320245402,0.3567891654,0.0752353748,0.4383029331,0.1567491425,0,,,0,0
1001228,2023-11-30,0.4647380139,0.4320245402,0.0327134737,0.3567891654,-0.042521901,0,,,0,0
1001228,2023-12-31,0.583773979,0.4647380139,0.1190359651,0.4320245402,0.0863224914,1,,,0,0
1001229,2023-04-30,0.2242752751,,,,,0,,,0,0
1001229,2023-05-30,0.1618525511,0.2242752751,-0.062422724,,,0,,,0,0
1001229,2023-06-30,0.1695475203,0.1618525511,0.0076949692,0.2242752751,0.0701176932,0,,,0,0
1001229,2023-07-30,0.2369002318,0.1695475203,0.0673527114,0.1618525511,0.0596577422,0,,,0,0
1001229,2023-08-30,0.1695594264,0.2369002318,-0.067340805,0.1695475203,-0.134693517,0,,,0,0
1001229,2023-09-30,0.2468728863,0.1695594264,0.0773134599,0.2369002318,0.1446542653,0,,,0,0
1001229,2023-10-30,0.2457126719,0.2468728863,-0.001160214,0.1695594264,-0.078473674,0,,,0,0
1001229,2023-11-30,0.2530089721,0.2457126719,0.0072963002,0.2468728863,0.0084565147,0,,,0,0
1001229,2023-12-30,0.2208542691,0.2530089721,-0.032154703,0.2457126719,-0.039451003,0,,,0,0
1001229,2024-01-30,0.2630351244,0.2208542691,0.0421808553,0.2530089721,0.0743355583,0,,,0,0
1001229,2024-02-29,0.2957106018,0.2630351244,0.0326754774,0.2208542691,-0.009505378,0,,,0,0
1001229,2024-03-30,0.412144758,0.2957106018,0.1164341562,0.2630351244,0.0837586787,1,,,0,0
1001230,2023-09-30,0.5160041766,,,,,0,,,0,0
1001230,2023-10-30,0.5293804806,0.5160041766,0.013376304,,,0,,,0,0
1001230,2023-11-30,0.4446514118,0.5293804806,-0.084729069,0.5160041766,-0.098105373,0,,,0,0
1001230,2023-12-30,0.5201638711,0.4446514118,0.0755124593,0.5293804806,0.1602415281,0,,,0,0
1001230,2024-01-30,0.5760889145,0.5201638711,0.0559250435,0.4446514118,-0.019587416,0,,,0,0
1001230,2024-02-29,0.5502365052,0.5760889145,-0.025852409,0.5201638711,-0.081777453,0,,,0,0
1001230,2024-03-30,0.5769025628,0.5502365052,0.0266660576,0.5760889145,0.0525184669,0,,,0,0
1001230,2024-04-30,0.6119866418,0.5769025628,0.035084079,0.5502365052,0.0084180214,0,,,0,0
1001230,2024-05-30,0.683394959,0.6119866418,0.0714083172,0.5769025628,0.0363242382,0,,,0,0
1001231,2022-07-31,0.190631307,,,,,0,,,0,0
1001231,2022-08-31,0.2208259249,0.190631307,0.0301946179,,,0,,,0,0
1001231,2022-09-30,0.2265569802,0.2208259249,0.0057310553,0.190631307,-0.024463563,0,,,0,0
1001231,2022-10-31,0.2189156342,0.2265569802,-0.007641346,0.2208259249,-0.013372401,0,,,0,0
1001231,2022-11-30,0.2571479341,0.2189156342,0.0382322999,0.2265569802,0.0458736459,0,,,0,0
1001231,2022-12-31,0.2080649112,0.2571479341,-0.049083023,0.2189156342,-0.087315323,0,,,0,0
1001231,2023-01-31,0.1971395936,0.2080649112,-0.010925318,0.2571479341,0.0381577053,0,,,0,0
1001231,2023-02-28,0.2224459164,0.1971395936,0.0253063228,0.2080649112,0.0362316404,0,,,0,0
1001231,2023-03-31,0.2762877811,0.2224459164,0.0538418647,0.1971395936,0.0285355419,0,,,0,0
1001231,2023-04-30,0.3311937337,0.2762877811,0.0549059526,0.2224459164,0.001064088,0,,,0,0
1001231,2023-05-31,0.3610464448,0.3311937337,0.0298527112,0.2762877811,-0.025053241,0,,,0,0
1001231,2023-06-30,0.4687383823,0.3610464448,0.1076919375,0.3311937337,0.0778392263,1,,,0,0
1001232,2025-04-30,0.7239900409,,,,,0,,,0,0
1001232,2025-05-31,0.7603367048,0.7239900409,0.0363466639,,,0,,,0,0
1001232,2025-06-30,0.7855742913,0.7603367048,0.0252375866,0.7239900409,-0.011109077,0,,,0,0
1001232,2025-07-31,0.8264344546,0.7855742913,0.0408601633,0.7603367048,0.0156225767,0,,,0,0
1001232,2025-08-31,0.8373387035,0.8264344546,0.0109042489,0.7855742913,-0.029955914,0,,,0,0
1001232,2025-09-30,0.835071619,0.8373387035,-0.002267084,0.8264344546,-0.013171333,0,,,0,0
1001232,2025-10-31,0.875278048,0.835071619,0.040206429,0.8373387035,0.0424735135,0,,,0,0
1001232,2025-11-30,0.996938609,0.875278048,0.1216605611,0.835071619,0.0814541321,1,,,0,0
1001233,2024-10-30,0.7901089564,,,,,0,,,0,0
1001233,2024-11-30,0.8254221282,0.7901089564,0.0353131718,,,0,,,0,0
1001233,2024-12-30,0.8341710649,0.8254221282,0.0087489367,0.7901089564,-0.026564235,0,,,0,0
1001233,2025-01-30,0.8373825891,0.8341710649,0.0032115242,0.8254221282,-0.005537413,0,,,0,0
1001233,2025-02-28,0.8349720178,0.8373825891,-0.002410571,0.8341710649,-0.005622095,0,,,0,0
1001233,2025-03-30,0.8621185916,0.8349720178,0.0271465738,0.8373825891,0.0295571451,0,,,0,0
1001233,2025-04-30,0.8922457056,0.8621185916,0.030127114,0.8349720178,0.0029805402,0,,,0,0
1001233,2025-05-30,1.0648714692,0.8922457056,0.1726257636,0.8621185916,0.1424986496,1,,,0,0
1001234,2023-01-31,0.5129194253,,,,,0,,,0,0
1001234,2023-02-28,0.5144767886,0.5129194253,0.0015573634,,,0,,,0,0
1001234,2023-03-31,0.5661564511,0.5144767886,0.0516796625,0.5129194253,0.0501222991,0,,,0,0
1001234,2023-04-30,0.6327251332,0.5661564511,0.0665686821,0.5144767886,0.0148890196,0,,,0,0
1001234,2023-05-31,0.5685210387,0.6327251332,-0.064204095,0.5661564511,-0.130772777,0,,,0,0
1001234,2023-06-30,0.7075649084,0.5685210387,0.1390438697,0.6327251332,0.2032479642,1,,,0,0
1001235,2023-05-31,0.1770329381,,,,,0,,,0,0
1001235,2023-06-30,0.1467618897,0.1770329381,-0.030271048,,,0,,,0,0
1001235,2023-07-31,0.1666454474,0.1467618897,0.0198835577,0.1770329381,0.0501546062,0,,,0,0
1001235,2023-08-31,0.2211878292,0.1666454474,0.0545423818,0.1467618897,0.0346588241,0,,,0,0
1001235,2023-09-30,0.1936650508,0.2211878292,-0.027522778,0.1666454474,-0.08206516,0,,,0,0
1001235,2023-10-31,0.2406168113,0.1936650508,0.0469517605,0.2211878292,0.0744745389,0,,,0,0
1001235,2023-11-30,0.2036526442,0.2406168113,-0.036964167,0.1936650508,-0.083915928,0,,,0,0
1001235,2023-12-31,0.2532334928,0.2036526442,0.0495808486,0.2406168113,0.0865450157,0,,,0,0
1001235,2024-01-31,0.2427482452,0.2532334928,-0.010485248,0.2036526442,-0.060066096,0,,,0,0
1001235,2024-02-29,0.3999896137,0.2427482452,0.1572413685,0.2532334928,0.1677266162,1,,,0,0
1001236,2023-10-31,0.1984478337,,,,,0,,,0,0
1001236,2023-11-30,0.1716447897,0.1984478337,-0.026803044,,,0,,,0,0
1001236,2023-12-31,0.2090712272,0.1716447897,0.0374264375,0.1984478337,0.0642294815,0,,,0,0
1001236,2024-01-31,0.2129754896,0.2090712272,0.0039042624,0.1716447897,-0.033522175,0,,,0,0
1001236,2024-02-29,0.2507242556,0.2129754896,0.0377487659,0.2090712272,0.0338445035,0,,,0,0
1001236,2024-03-31,0.2608680922,0.2507242556,0.0101438367,0.2129754896,-0.027604929,0,,,0,0
1001236,2024-04-30,0.3116999113,0.2608680922,0.0508318191,0.2507242556,0.0406879824,0,,,0,0
1001236,2024-05-31,0.2734587096,0.3116999113,-0.038241202,0.2608680922,-0.089073021,0,,,0,0
1001236,2024-06-30,0.32672221,0.2734587096,0.0532635004,0.3116999113,0.0915047021,0,,,0,0
1001237,2022-03-28,0.4694622286,,,,,0,,,0,0
1001237,2022-04-28,0.5474681707,0.4694622286,0.0780059421,,,0,,,0,0
1001237,2022-05-28,0.4723333923,0.5474681707,-0.075134778,0.4694622286,-0.153140721,0,,,0,0
1001237,2022-06-28,0.4954102391,0.4723333923,0.0230768468,0.5474681707,0.0982116252,0,,,0,0
1001237,2022-07-28,0.5266727647,0.4954102391,0.0312625256,0.4723333923,0.0081856788,0,,,0,0
1001237,2022-08-28,0.5042493612,0.5266727647,-0.022423404,0.4954102391,-0.053685929,0,,,0,0
1001237,2022-09-28,0.5239958567,0.5042493612,0.0197464955,0.5266727647,0.0421698991,0,,,0,0
1001237,2022-10-28,0.4921079943,0.5239958567,-0.031887862,0.5042493612,-0.051634358,0,,,0,0
1001237,2022-11-28,0.5861952685,0.4921079943,0.0940872742,0.5239958567,0.1259751365,0,,,0,0
1001237,2022-12-28,0.5563237944,0.5861952685,-0.029871474,0.4921079943,-0.123958748,0,,,0,0
1001237,2023-01-28,0.6479392729,0.5563237944,0.0916154785,0.5861952685,0.1214869527,0,,,0,0
1001238,2023-04-30,0.8812752929,,,,,0,,,0,0
1001238,2023-05-31,0.8347058968,0.8812752929,-0.046569396,,,0,,,0,0
1001238,2023-06-30,0.9016578297,0.8347058968,0.0669519329,0.8812752929,0.113521329,0,,,0,0
1001238,2023-07-31,0.8699234914,0.9016578297,-0.031734338,0.8347058968,-0.098686271,0,,,0,0
1001238,2023-08-31,0.9289969301,0.8699234914,0.0590734386,0.9016578297,0.0908077769,0,,,0,0
1001238,2023-09-30,0.9025733047,0.9289969301,-0.026423625,0.8699234914,-0.085497064,0,,,0,0
1001238,2023-10-31,0.9682746131,0.9025733047,0.0657013085,0.9289969301,0.0921249338,0,,,0,0
1001238,2023-11-30,0.9857944962,0.9682746131,0.017519883,0.9025733047,-0.048181425,0,,,0,0
1001238,2023-12-31,1.0332840647,0.9857944962,0.0474895685,0.9682746131,0.0299696855,0,,,0,0
1001239,2024-07-31,0.2530175999,,,,,0,,,0,0
1001239,2024-08-31,0.2725306676,0.2530175999,0.0195130677,,,0,,,0,0
1001239,2024-09-30,0.3051172191,0.2725306676,0.0325865515,0.2530175999,0.0130734838,0,,,0,0
1001239,2024-10-31,0.2976444487,0.3051172191,-0.00747277,0.2725306676,-0.040059322,0,,,0,0
1001239,2024-11-30,0.3021876398,0.2976444487,0.004543191,0.3051172191,0.0120159614,0,,,0,0
1001239,2024-12-31,0.3263507227,0.3021876398,0.0241630829,0.2976444487,0.0196198919,0,,,0,0
1001239,2025-01-31,0.3257421694,0.3263507227,-0.000608553,0.3021876398,-0.024771636,0,,,0,0
1001239,2025-02-28,0.3305927383,0.3257421694,0.0048505689,0.3263507227,0.0054591223,0,,,0,0
1001239,2025-03-31,0.312374204,0.3305927383,-0.018218534,0.3257421694,-0.023069103,0,,,0,0
1001239,2025-04-30,0.3209412823,0.312374204,0.0085670782,0.3305927383,0.0267856126,0,,,0,0
1001239,2025-05-31,0.4194462912,0.3209412823,0.0985050089,0.312374204,0.0899379306,0,,,0,0
1001239,2025-06-30,0.4702248819,0.4194462912,0.0507785907,0.3209412823,-0.047726418,0,,,0,0
1001240,2023-08-30,0.722714772,,,,,0,,,0,0
1001240,2023-09-30,0.737540812,0.722714772,0.01482604,,,0,,,0,0
1001240,2023-10-30,0.7032606703,0.737540812,-0.034280142,0.722714772,-0.049106182,0,,,0,0
1001240,2023-11-30,0.7491294066,0.7032606703,0.0458687362,0.737540812,0.0801488779,0,,,0,0
1001240,2023-12-30,0.7260181321,0.7491294066,-0.023111274,0.7032606703,-0.068980011,0,,,0,0
1001240,2024-01-30,0.7447232464,0.7260181321,0.0187051143,0.7491294066,0.0418163888,0,,,0,0
1001240,2024-02-29,0.8282916734,0.7447232464,0.083568427,0.7260181321,0.0648633127,0,,,0,0
1001240,2024-03-30,0.7872991469,0.8282916734,-0.040992526,0.7447232464,-0.124560953,0,,,0,0
1001241,2022-07-30,0.0747623637,,,,,0,,,0,0
1001241,2022-08-30,0.1250140504,0.0747623637,0.0502516867,,,0,,,0,0
1001241,2022-09-30,0.126231016,0.1250140504,0.0012169656,0.0747623637,-0.049034721,0,,,0,0
1001241,2022-10-30,0.0753517014,0.126231016,-0.050879315,0.1250140504,-0.05209628,0,,,0,0
1001241,2022-11-30,0.0844917291,0.0753517014,0.0091400276,0.126231016,0.0600193422,0,,,0,0
1001241,2022-12-30,0.1418934136,0.0844917291,0.0574016846,0.0753517014,0.0482616569,0,,,0,0
1001241,2023-01-30,0.1661944511,0.1418934136,0.0243010375,0.0844917291,-0.033100647,0,,,0,0
1001241,2023-02-28,0.1617056069,0.1661944511,-0.004488844,0.1418934136,-0.028789882,0,,,0,0
1001241,2023-03-30,0.1930878486,0.1617056069,0.0313822417,0.1661944511,0.035871086,0,,,0,0
1001241,2023-04-30,0.2720415337,0.1930878486,0.0789536851,0.1617056069,0.0475714433,0,,,0,0
1001241,2023-05-30,0.3546558573,0.2720415337,0.0826143236,0.1930878486,0.0036606385,0,,,0,0
1001242,2024-05-30,0.5924034382,,,,,0,,,0,0
1001242,2024-06-30,0.6120430875,0.5924034382,0.0196396494,,,0,,,0,0
1001242,2024-07-30,0.598526691,0.6120430875,-0.013516397,0.5924034382,-0.033156046,0,,,0,0
1001242,2024-08-30,0.630743772,0.598526691,0.0322170811,0.6120430875,0.0457334776,0,,,0,0
1001242,2024-09-30,0.5973836455,0.630743772,-0.033360127,0.598526691,-0.065577208,0,,,0,0
1001242,2024-10-30,0.5709283695,0.5973836455,-0.026455276,0.630743772,0.0069048505,0,,,0,0
1001242,2024-11-30,0.5772488601,0.5709283695,0.0063204906,0.5973836455,0.0327757666,0,,,0,0
1001242,2024-12-30,0.6709602571,0.5772488601,0.0937113969,0.5709283695,0.0873909063,0,,,0,0
1001242,2025-01-30,0.6821684405,0.6709602571,0.0112081835,0.5772488601,-0.082503213,0,,,0,0
1001242,2025-02-28,0.6699940096,0.6821684405,-0.012174431,0.6709602571,-0.023382614,0,,,0,0
1001242,2025-03-30,0.7979926171,0.6699940096,0.1279986075,0.6821684405,0.1401730385,1,,,0,0
1001243,2024-09-30,0.2436742153,,,,,0,,,0,0
1001243,2024-10-31,0.2743021127,0.2436742153,0.0306278974,,,0,,,0,0
1001243,2024-11-30,0.2762061718,0.2743021127,0.0019040591,0.2436742153,-0.028723838,0,,,0,0
1001243,2024-12-31,0.3027386518,0.2762061718,0.02653248,0.2743021127,0.0246284209,0,,,0,0
1001243,2025-01-31,0.2706421404,0.3027386518,-0.032096511,0.2762061718,-0.058628991,0,,,0,0
1001243,2025-02-28,0.3198087964,0.2706421404,0.049166656,0.3027386518,0.0812631674,0,,,0,0
1001243,2025-03-31,0.3089733647,0.3198087964,-0.010835432,0.2706421404,-0.060002088,0,,,0,0
1001243,2025-04-30,0.3262818903,0.3089733647,0.0173085256,0.3198087964,0.0281439573,0,,,0,0
1001243,2025-05-31,0.3567487146,0.3262818903,0.0304668242,0.3089733647,0.0131582986,0,,,0,0
1001243,2025-06-30,0.3942301292,0.3567487146,0.0374814146,0.3262818903,0.0070145904,0,,,0,0
1001243,2025-07-31,0.476057567,0.3942301292,0.0818274378,0.3567487146,0.0443460232,0,,,0,0
1001244,2022-11-30,0.2082967065,,,,,0,,,0,0
1001244,2022-12-31,0.2120525908,0.2082967065,0.0037558842,,,0,,,0,0
1001244,2023-01-31,0.2152363345,0.2120525908,0.0031837437,0.2082967065,-0.00057214,0,,,0,0
1001244,2023-02-28,0.1266786222,0.2152363345,-0.088557712,0.2120525908,-0.091741456,0,,,0,0
1001244,2023-03-31,0.1916454499,0.1266786222,0.0649668277,0.2152363345,0.15352454,0,,,0,0
1001244,2023-04-30,0.2315695895,0.1916454499,0.0399241396,0.1266786222,-0.025042688,0,,,0,0
1001244,2023-05-31,0.254502838,0.2315695895,0.0229332485,0.1916454499,-0.016990891,0,,,0,0
1001244,2023-06-30,0.2199296417,0.254502838,-0.034573196,0.2315695895,-0.057506445,0,,,0,0
1001244,2023-07-31,0.2159913298,0.2199296417,-0.003938312,0.254502838,0.0306348843,0,,,0,0
1001244,2023-08-31,0.2506866243,0.2159913298,0.0346952944,0.2199296417,0.0386336064,0,,,0,0
1001244,2023-09-30,0.4210669843,0.2506866243,0.17038036,0.2159913298,0.1356850656,1,,,0,0
1001245,2023-07-30,0.6722155247,,,,,0,,,0,0
1001245,2023-08-30,0.7110650382,0.6722155247,0.0388495135,,,0,,,0,0
1001245,2023-09-30,0.7139458539,0.7110650382,0.0028808157,0.6722155247,-0.035968698,0,,,0,0
1001245,2023-10-30,0.6558140965,0.7139458539,-0.058131757,0.7110650382,-0.061012573,0,,,0,0
1001245,2023-11-30,0.7414267637,0.6558140965,0.0856126672,0.7139458539,0.1437444246,0,,,0,0
1001245,2023-12-30,0.7183654632,0.7414267637,-0.0230613,0.6558140965,-0.108673968,0,,,0,0
1001245,2024-01-30,0.7101483912,0.7183654632,-0.008217072,0.7414267637,0.0148442284,0,,,0,0
1001245,2024-02-29,0.7345804195,0.7101483912,0.0244320283,0.7183654632,0.0326491004,0,,,0,0
