account_id,cust_id,product_type,segment,country,obs_month,default_month,months_to_default,credit_limit,outstanding_balance,payment_amount,min_payment_due,annual_interest_rate,dpd_days,utilization_ratio,ead_at_default
1001072,7001072,CREDIT_CARD,RET,SAU,2023-08-29,2024-02-29,6,21488.957959,8919.187073,479.58232236,178.38374146,0.2906575133,8,0.4150590778,11971.837885
1001072,7001072,CREDIT_CARD,RET,SAU,2023-07-29,2024-02-29,7,21488.957959,7187.828293,407.83345933,143.75656586,0.2906575133,10,0.3344893832,11971.837885
1001072,7001072,CREDIT_CARD,RET,SAU,2023-06-29,2024-02-29,8,21488.957959,7173.8543043,463.40206287,143.47708609,0.2906575133,1,0.3338390962,11971.837885
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2025-02-28,2025-03-31,1,308581.26545,140535.95711,3249.601442,1124.2876569,0.052202959,35,0.4554260833,166892.50468
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2025-01-31,2025-03-31,2,308581.26545,102133.32664,0,817.0666131,0.052202959,25,0.3309770815,166892.50468
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2024-12-31,2025-03-31,3,308581.26545,90003.988987,2602.5746378,720.03191189,0.052202959,31,0.2916702958,166892.50468
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2024-11-30,2025-03-31,4,308581.26545,84332.968173,3504.1352216,674.66374539,0.052202959,0,0.2732925735,166892.50468
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2024-10-31,2025-03-31,5,308581.26545,82111.878252,3061.0075169,656.89502601,0.052202959,0,0.2660948264,166892.50468
1001073,7001073,SME_CREDIT_LINE,SME,OMN,2024-09-30,2025-03-31,6,308581.26545,69179.859718,156.08256843,553.43887775,0.052202959,15,0.224186843,166892.50468
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-10-30,2024-11-30,1,2771911.5423,2082881.505,16293.993455,12497.28903,0.0551413331,33,0.7514242331,2475954.3437
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-09-30,2024-11-30,2,2771911.5423,1672197.5076,35095.04036,10033.185045,0.0551413331,26,0.603265105,2475954.3437
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-08-30,2024-11-30,3,2771911.5423,1564290.0024,15402.911602,9385.7400142,0.0551413331,22,0.5643361913,2475954.3437
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-07-30,2024-11-30,4,2771911.5423,1522635.211,70401.836076,9135.811266,0.0551413331,16,0.5493087307,2475954.3437
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-06-30,2024-11-30,5,2771911.5423,1526454.0361,41297.422671,9158.7242166,0.0551413331,15,0.5506864172,2475954.3437
1001074,7001074,CORPORATE_REVOL,COR,UAE,2024-05-30,2024-11-30,6,2771911.5423,1478774.1996,46142.066345,8872.6451975,0.0551413331,0,0.5334853501,2475954.3437
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2024-01-29,2024-02-29,1,308254.716,245820.96649,6741.5102662,1966.5677319,0.1106572695,28,0.7974605212,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-12-29,2024-02-29,2,308254.716,213823.95098,5922.1846892,1710.5916079,0.1106572695,30,0.6936599503,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-11-29,2024-02-29,3,308254.716,208559.7435,6599.1666202,1668.477948,0.1106572695,17,0.6765824906,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-10-29,2024-02-29,4,308254.716,193317.72865,4962.1805762,1546.5418292,0.1106572695,0,0.6271363214,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-09-29,2024-02-29,5,308254.716,185248.26776,4804.5152806,1481.9861421,0.1106572695,1,0.6009584222,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-08-29,2024-02-29,6,308254.716,190343.00674,4404.1406127,1522.744054,0.1106572695,20,0.6174861141,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-07-29,2024-02-29,7,308254.716,206711.77647,5597.1760182,1653.6942118,0.1106572695,12,0.6705875555,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-06-29,2024-02-29,8,308254.716,197256.81013,5540.6756723,1578.054481,0.1106572695,11,0.639914979,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-05-29,2024-02-29,9,308254.716,171653.41177,6199.586321,1373.2272942,0.1106572695,18,0.5568557523,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-04-29,2024-02-29,10,308254.716,172967.50963,629.48339213,1383.7400771,0.1106572695,18,0.5611187783,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-03-29,2024-02-29,11,308254.716,179355.53005,3040.3540298,1434.8442404,0.1106572695,8,0.5818419662,293257.67836
1001075,7001075,SME_CREDIT_LINE,SME,SAU,2023-02-28,2024-02-29,12,308254.716,176372.25109,2335.9048536,1410.9780087,0.1106572695,0,0.5721639992,293257.67836
1001076,7001076,CREDIT_CARD,RET,SAU,2023-03-30,2023-04-30,1,46836.552053,36221.37857,3440.9337441,724.4275714,0.3224094377,26,0.773357068,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2023-02-28,2023-04-30,2,46836.552053,32993.322425,3174.5264844,659.8664485,0.3224094377,17,0.704435339,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2023-01-30,2023-04-30,3,46836.552053,30631.348299,0,612.62696598,0.3224094377,12,0.6540051937,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-12-30,2023-04-30,4,46836.552053,28873.604045,1519.7437994,577.4720809,0.3224094377,21,0.6164758672,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-11-30,2023-04-30,5,46836.552053,24360.258663,1081.4491803,487.20517326,0.3224094377,13,0.520112126,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-10-30,2023-04-30,6,46836.552053,26209.928182,1871.8703855,524.19856363,0.3224094377,6,0.5596041347,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-09-30,2023-04-30,7,46836.552053,23637.726616,3232.0979744,472.75453232,0.3224094377,11,0.5046854557,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-08-30,2023-04-30,8,46836.552053,26240.143355,2518.8496692,524.8028671,0.3224094377,4,0.5602492542,38870.603284
1001076,7001076,CREDIT_CARD,RET,SAU,2022-07-30,2023-04-30,9,46836.552053,24553.992507,1072.2984156,491.07985014,0.3224094377,14,0.5242485074,38870.603284
1001077,7001077,CREDIT_CARD,RET,IND,2024-06-30,2024-07-31,1,47335.578464,22342.929954,2096.930544,446.85859908,0.323898455,15,0.4720113428,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2024-05-31,2024-07-31,2,47335.578464,18862.861793,2504.4943234,377.25723586,0.323898455,12,0.3984922632,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2024-04-30,2024-07-31,3,47335.578464,16483.935533,826.77800683,329.67871065,0.323898455,21,0.3482356415,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2024-03-31,2024-07-31,4,47335.578464,12360.819112,331.37620332,247.21638224,0.323898455,4,0.2611316797,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2024-02-29,2024-07-31,5,47335.578464,15785.212108,929.0466043,315.70424215,0.323898455,5,0.3334745792,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2024-01-31,2024-07-31,6,47335.578464,14651.158711,1053.6077563,293.02317421,0.323898455,8,0.3095168409,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2023-12-31,2024-07-31,7,47335.578464,13023.909502,504.18458399,260.47819005,0.323898455,20,0.2751399671,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2023-11-30,2024-07-31,8,47335.578464,15593.819906,421.22562198,311.87639813,0.323898455,5,0.3294312737,25093.54428
1001077,7001077,CREDIT_CARD,RET,IND,2023-10-31,2024-07-31,9,47335.578464,13907.886443,552.97086967,278.15772887,0.323898455,14,0.2938146505,25093.54428
1001078,7001078,CREDIT_CARD,RET,GBR,2023-03-30,2023-04-30,1,25062.533095,13021.820899,911.68965361,260.43641798,0.420259817,46,0.5195732151,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2023-02-28,2023-04-30,2,25062.533095,9263.7227924,929.1995023,185.27445585,0.420259817,13,0.3696243615,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2023-01-30,2023-04-30,3,25062.533095,10045.465656,778.4325952,200.90931312,0.420259817,25,0.4008160555,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-12-30,2023-04-30,4,25062.533095,9039.7920599,358.19451185,180.7958412,0.420259817,14,0.3606894812,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-11-30,2023-04-30,5,25062.533095,9907.4676173,754.39836048,198.14935235,0.420259817,6,0.3953099066,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-10-30,2023-04-30,6,25062.533095,8278.797101,613.78356974,165.57594202,0.420259817,11,0.3303256327,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-09-30,2023-04-30,7,25062.533095,8200.1923257,793.50764872,164.00384651,0.420259817,25,0.3271892867,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-08-30,2023-04-30,8,25062.533095,8792.9768546,760.71478929,175.85953709,0.420259817,17,0.350841506,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-07-30,2023-04-30,9,25062.533095,8456.377058,613.86599848,169.12754116,0.420259817,3,0.3374111079,13021.820899
1001078,7001078,CREDIT_CARD,RET,GBR,2022-06-30,2023-04-30,10,25062.533095,7446.8231298,507.80218618,148.9364626,0.420259817,10,0.2971297076,13021.820899
1001079,7001079,OVERDRAFT,RET,SAU,2025-05-30,2025-06-30,1,66749.186491,26143.428558,580.54715641,261.43428558,0.1716949897,25,0.3916666245,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2025-04-30,2025-06-30,2,66749.186491,19070.850663,772.17152124,190.70850663,0.1716949897,13,0.28570911,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2025-03-30,2025-06-30,3,66749.186491,14797.046417,704.95767624,147.97046417,0.1716949897,13,0.2216812997,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2025-02-28,2025-06-30,4,66749.186491,17326.93098,724.4978445,173.2693098,0.1716949897,11,0.259582654,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2025-01-30,2025-06-30,5,66749.186491,11796.173727,440.56412119,117.96173727,0.1716949897,3,0.1767238576,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2024-12-30,2025-06-30,6,66749.186491,11030.109998,750.15373282,110.30109998,0.1716949897,6,0.1652471075,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2024-11-30,2025-06-30,7,66749.186491,14972.528348,240.89814602,149.72528348,0.1716949897,3,0.2243102745,34217.933605
1001079,7001079,OVERDRAFT,RET,SAU,2024-10-30,2025-06-30,8,66749.186491,11268.806219,589.29541733,112.68806219,0.1716949897,12,0.1688231245,34217.933605
1001080,7001080,CREDIT_CARD,RET,SAU,2024-06-30,2024-07-31,1,10521.006671,6684.7993435,27.179890925,133.69598687,0.3339062745,32,0.6353764001,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2024-05-31,2024-07-31,2,10521.006671,6533.7558554,625.1324108,130.67511711,0.3339062745,12,0.6210200278,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2024-04-30,2024-07-31,3,10521.006671,5562.9817758,424.83892497,111.25963552,0.3339062745,18,0.5287499523,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2024-03-31,2024-07-31,4,10521.006671,5528.8753711,287.20051886,110.57750742,0.3339062745,15,0.5255082089,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2024-02-29,2024-07-31,5,10521.006671,5352.8607374,376.1264746,107.05721475,0.3339062745,17,0.5087783807,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2024-01-31,2024-07-31,6,10521.006671,5549.1459063,419.65663321,110.98291813,0.3339062745,12,0.5274348815,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-12-31,2024-07-31,7,10521.006671,5073.2230206,354.05202004,101.46446041,0.3339062745,15,0.4821993921,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-11-30,2024-07-31,8,10521.006671,5220.769471,261.37852321,104.41538942,0.3339062745,3,0.4962233781,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-10-31,2024-07-31,9,10521.006671,4821.2499493,487.95347056,96.424998985,0.3339062745,0,0.458249871,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-09-30,2024-07-31,10,10521.006671,4554.4264076,221.42014819,91.088528152,0.3339062745,13,0.4328888433,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-08-31,2024-07-31,11,10521.006671,4867.3691755,206.95743355,97.34738351,0.3339062745,10,0.4626334084,6684.7993435
1001080,7001080,CREDIT_CARD,RET,SAU,2023-07-31,2024-07-31,12,10521.006671,5054.4206586,460.66172931,101.08841317,0.3339062745,18,0.4804122663,6684.7993435
1001081,7001081,CREDIT_CARD,RET,PAK,2025-06-30,2025-07-31,1,23821.826626,22760.787744,1403.4285306,455.21575488,0.2387053986,27,0.9554593819,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2025-05-31,2025-07-31,2,23821.826626,19965.210752,879.84891316,399.30421504,0.2387053986,25,0.838105787,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2025-04-30,2025-07-31,3,23821.826626,18349.532127,695.52395945,366.99064255,0.2387053986,21,0.7702823304,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2025-03-31,2025-07-31,4,23821.826626,17145.153047,770.24203105,342.90306095,0.2387053986,16,0.7197245332,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2025-02-28,2025-07-31,5,23821.826626,17776.571149,1073.7467847,355.53142297,0.2387053986,2,0.7462303973,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2025-01-31,2025-07-31,6,23821.826626,16911.241886,1009.4432683,338.22483772,0.2387053986,0,0.7099053381,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2024-12-31,2025-07-31,7,23821.826626,17427.256977,1741.4000966,348.54513955,0.2387053986,17,0.7315667791,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2024-11-30,2025-07-31,8,23821.826626,17684.318686,1274.8662869,353.68637372,0.2387053986,7,0.742357795,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2024-10-31,2025-07-31,9,23821.826626,17240.264867,711.38286239,344.80529734,0.2387053986,3,0.7237171665,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2024-09-30,2025-07-31,10,23821.826626,16040.32949,1480.8428479,320.8065898,0.2387053986,7,0.6733459084,23984.74641
1001081,7001081,CREDIT_CARD,RET,PAK,2024-08-31,2025-07-31,11,23821.826626,18336.811314,941.52270452,366.73622628,0.2387053986,7,0.7697483321,23984.74641
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-06-30,2025-07-31,1,175943.83156,163767.03108,3795.3515567,1310.1362487,0.1190659339,27,0.9307915466,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-05-31,2025-07-31,2,175943.83156,150075.49251,1595.4012793,1200.6039401,0.1190659339,22,0.8529738791,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-04-30,2025-07-31,3,175943.83156,131527.09187,3083.3003557,1052.216735,0.1190659339,15,0.7475515948,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-03-31,2025-07-31,4,175943.83156,128529.18073,3108.5006377,1028.2334459,0.1190659339,0,0.7305125709,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-02-28,2025-07-31,5,175943.83156,130536.67452,818.65382373,1044.2933961,0.1190659339,20,0.741922427,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2025-01-31,2025-07-31,6,175943.83156,123815.34565,4960.995004,990.52276521,0.1190659339,0,0.7037208668,191610.78743
1001082,7001082,SME_CREDIT_LINE,SME,SAU,2024-12-31,2025-07-31,7,175943.83156,122691.09137,3403.3358062,981.52873098,0.1190659339,2,0.6973310191,191610.78743
1001083,7001083,CREDIT_CARD,RET,UAE,2023-08-30,2023-09-30,1,75188.136789,27465.616375,775.56849552,549.31232749,0.3367099472,21,0.3652918871,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-07-30,2023-09-30,2,75188.136789,17971.146294,1476.2985159,359.42292587,0.3367099472,19,0.2390157153,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-06-30,2023-09-30,3,75188.136789,16485.22412,1336.043362,329.7044824,0.3367099472,12,0.2192529942,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-05-30,2023-09-30,4,75188.136789,16124.597106,1177.1456821,322.49194213,0.3367099472,17,0.2144566656,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-04-30,2023-09-30,5,75188.136789,11381.489597,760.62883631,227.62979194,0.3367099472,17,0.1513734757,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-03-30,2023-09-30,6,75188.136789,15930.010805,1489.972347,318.6002161,0.3367099472,17,0.2118686735,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-02-28,2023-09-30,7,75188.136789,8523.0729411,492.83723619,170.46145882,0.3367099472,13,0.1133566185,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2023-01-30,2023-09-30,8,75188.136789,8491.0338352,664.93973171,169.8206767,0.3367099472,5,0.1129304994,30340.917762
1001083,7001083,CREDIT_CARD,RET,UAE,2022-12-30,2023-09-30,9,75188.136789,10314.301992,708.47850208,206.28603984,0.3367099472,11,0.1371799121,30340.917762
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-12-31,2024-01-31,1,316531.26579,191511.51473,256.74800419,1532.0921178,0.0787422156,35,0.605031905,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-11-30,2024-01-31,2,316531.26579,156819.231,3049.1238902,1254.553848,0.0787422156,25,0.4954304612,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-10-31,2024-01-31,3,316531.26579,120498.21599,3348.4207663,963.98572791,0.0787422156,9,0.3806834554,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-09-30,2024-01-31,4,316531.26579,118377.83092,493.27115415,947.02264739,0.0787422156,17,0.3739846382,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-08-31,2024-01-31,5,316531.26579,128041.93137,5774.1320977,1024.335451,0.0787422156,15,0.4045159048,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-07-31,2024-01-31,6,316531.26579,116853.6481,7978.7259415,934.8291848,0.0787422156,17,0.3691693704,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-06-30,2024-01-31,7,316531.26579,106120.72219,2756.3798275,848.96577751,0.0787422156,10,0.3352614217,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-05-31,2024-01-31,8,316531.26579,112562.78404,6638.2717149,900.50227234,0.0787422156,6,0.3556134771,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-04-30,2024-01-31,9,316531.26579,109822.63904,4336.6236242,878.58111234,0.0787422156,9,0.3469566862,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-03-31,2024-01-31,10,316531.26579,110114.00826,6718.8063314,880.91206611,0.0787422156,20,0.3478771931,194771.47029
1001084,7001084,SME_CREDIT_LINE,SME,SAU,2023-02-28,2024-01-31,11,316531.26579,97783.564845,5549.8113616,782.26851876,0.0787422156,6,0.3089222943,194771.47029
1001085,7001085,CREDIT_CARD,RET,USA,2024-01-29,2024-02-29,1,13470.80745,7571.4626077,790.97614627,151.42925215,0.273300402,34,0.5620644966,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-12-29,2024-02-29,2,13470.80745,6777.6452723,555.55657497,135.55290545,0.273300402,23,0.5031357843,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-11-29,2024-02-29,3,13470.80745,5724.7784918,134.43751719,114.49556984,0.273300402,12,0.4249766403,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-10-29,2024-02-29,4,13470.80745,4584.606263,263.67060644,91.69212526,0.273300402,15,0.3403364112,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-09-29,2024-02-29,5,13470.80745,4767.5467602,285.66102929,95.350935205,0.273300402,0,0.3539169258,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-08-29,2024-02-29,6,13470.80745,4483.1432336,516.48254263,89.662864673,0.273300402,5,0.3328043438,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-07-29,2024-02-29,7,13470.80745,4459.1671583,324.76236434,89.183343166,0.273300402,12,0.3310244894,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-06-29,2024-02-29,8,13470.80745,4469.1389582,109.33883394,89.382779163,0.273300402,12,0.331764742,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-05-29,2024-02-29,9,13470.80745,5242.2321229,638.56651202,104.84464246,0.273300402,2,0.3891550037,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-04-29,2024-02-29,10,13470.80745,4581.3659372,654.9207666,91.627318745,0.273300402,7,0.3400958669,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-03-29,2024-02-29,11,13470.80745,4482.690468,100.90689282,89.65380936,0.273300402,15,0.3327707329,8701.3047736
1001085,7001085,CREDIT_CARD,RET,USA,2023-02-28,2024-02-29,12,13470.80745,4459.3685856,181.87047773,89.187371712,0.273300402,12,0.3310394423,8701.3047736
1001086,7001086,CREDIT_CARD,RET,GBR,2023-09-30,2023-10-31,1,42860.37179,37326.64672,902.87705336,746.5329344,0.3444584317,14,0.8708894758,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-08-31,2023-10-31,2,42860.37179,32247.539343,2487.5446719,644.95078687,0.3444584317,20,0.7523858986,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-07-31,2023-10-31,3,42860.37179,31843.287758,294.72385664,636.86575516,0.3444584317,5,0.7429540722,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-06-30,2023-10-31,4,42860.37179,29686.841565,478.98284606,593.73683129,0.3444584317,5,0.6926407851,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-05-31,2023-10-31,5,42860.37179,28117.98272,2663.5793453,562.3596544,0.3444584317,21,0.6560368365,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-04-30,2023-10-31,6,42860.37179,29306.731882,3557.7459701,586.13463764,0.3444584317,20,0.6837722273,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-03-31,2023-10-31,7,42860.37179,29084.179732,2577.8199469,581.68359465,0.3444584317,4,0.678579735,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-02-28,2023-10-31,8,42860.37179,26039.559521,1169.7492118,520.79119043,0.3444584317,15,0.6075439487,43054.028388
1001086,7001086,CREDIT_CARD,RET,GBR,2023-01-31,2023-10-31,9,42860.37179,27244.459643,2317.8292262,544.88919285,0.3444584317,0,0.6356561669,43054.028388
1001087,7001087,CREDIT_CARD,RET,KWT,2025-06-30,2025-07-31,1,51783.283702,52874.96515,2899.5056524,1057.499303,0.2926836868,16,1.0210817347,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2025-05-31,2025-07-31,2,51783.283702,46171.81097,4503.5407768,923.43621939,0.2926836868,9,0.8916354404,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2025-04-30,2025-07-31,3,51783.283702,47243.161144,4171.2720182,944.86322287,0.2926836868,2,0.9123245528,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2025-03-31,2025-07-31,4,51783.283702,44157.643764,1937.6219034,883.15287529,0.2926836868,19,0.8527393515,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2025-02-28,2025-07-31,5,51783.283702,45627.897711,2919.6600749,912.55795423,0.2926836868,8,0.8811317949,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2025-01-31,2025-07-31,6,51783.283702,46027.83183,4976.3766075,920.5566366,0.2926836868,33,0.8888550231,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2024-12-31,2025-07-31,7,51783.283702,44552.728086,4972.6088083,891.05456173,0.2926836868,17,0.8603689241,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2024-11-30,2025-07-31,8,51783.283702,44913.253847,1.8709510973,898.26507695,0.2926836868,5,0.8673311277,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2024-10-31,2025-07-31,9,51783.283702,43748.539375,3390.6498377,874.97078751,0.2926836868,6,0.8448390339,59550.776257
1001087,7001087,CREDIT_CARD,RET,KWT,2024-09-30,2025-07-31,10,51783.283702,43217.406421,5530.0613753,864.34812842,0.2926836868,18,0.834582192,59550.776257
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-10-30,2024-11-30,1,234791.09769,115272.84494,1531.2486543,922.18275951,0.1169237469,33,0.4909591806,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-09-30,2024-11-30,2,234791.09769,113851.24148,1922.0556502,910.80993184,0.1169237469,16,0.4849044219,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-08-30,2024-11-30,3,234791.09769,94411.019197,3327.0643366,755.28815358,0.1169237469,1,0.4021064688,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-07-30,2024-11-30,4,234791.09769,73584.650887,3329.4719125,588.6772071,0.1169237469,4,0.3134047739,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-06-30,2024-11-30,5,234791.09769,98937.277576,1401.1294995,791.49822061,0.1169237469,9,0.4213842797,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-05-30,2024-11-30,6,234791.09769,83955.115698,0,671.64092558,0.1169237469,32,0.3575736752,122087.98081
1001088,7001088,SME_CREDIT_LINE,SME,PAK,2024-04-30,2024-11-30,7,234791.09769,76650.053996,1175.7343292,613.20043196,0.1169237469,0,0.3264606484,122087.98081
1001089,7001089,CREDIT_CARD,RET,IND,2025-02-28,2025-03-31,1,45392.683657,32730.922482,1758.489462,654.61844964,0.3470388759,19,0.7210616303,36335.663142
1001089,7001089,CREDIT_CARD,RET,IND,2025-01-31,2025-03-31,2,45392.683657,26133.359801,2300.2929448,522.66719603,0.3470388759,12,0.5757174438,36335.663142
1001089,7001089,CREDIT_CARD,RET,IND,2024-12-31,2025-03-31,3,45392.683657,23842.289408,1339.6349922,476.84578815,0.3470388759,10,0.5252452044,36335.663142
1001089,7001089,CREDIT_CARD,RET,IND,2024-11-30,2025-03-31,4,45392.683657,27832.72226,1313.4706786,556.65444521,0.3470388759,9,0.613154368,36335.663142
1001089,7001089,CREDIT_CARD,RET,IND,2024-10-31,2025-03-31,5,45392.683657,24834.143935,1169.8052465,496.68287871,0.3470388759,14,0.5470957418,36335.663142
1001089,7001089,CREDIT_CARD,RET,IND,2024-09-30,2025-03-31,6,45392.683657,22706.132445,1316.5448634,454.12264891,0.3470388759,13,0.5002156871,36335.663142
